sample_id,split,parquet_file,row_group,row_in_row_group,row_in_split,audio_path,label,label_idx
train:00000064,train,train-00000-of-00024.parquet,0,64,64,XC414551.wav,aldfly,0
train:00000065,train,train-00000-of-00024.parquet,0,65,65,XC418144.wav,aldfly,0
train:00000066,train,train-00000-of-00024.parquet,0,66,66,XC420402.wav,aldfly,0
train:00000070,train,train-00000-of-00024.parquet,0,70,70,XC139829.wav,ameavo,1
train:00000072,train,train-00000-of-00024.parquet,0,72,72,XC166076.wav,ameavo,1
train:00000073,train,train-00000-of-00024.parquet,0,73,73,XC178760.wav,ameavo,1
train:00000077,train,train-00000-of-00024.parquet,0,77,77,XC292919.wav,ameavo,1
train:00000079,train,train-00000-of-00024.parquet,0,79,79,XC304446.wav,ameavo,1
train:00000083,train,train-00000-of-00024.parquet,0,83,83,XC304674.wav,ameavo,1
train:00000084,train,train-00000-of-00024.parquet,0,84,84,XC304676.wav,ameavo,1
train:00000085,train,train-00000-of-00024.parquet,0,85,85,XC304677.wav,ameavo,1
train:00000086,train,train-00000-of-00024.parquet,0,86,86,XC304679.wav,ameavo,1
train:00000089,train,train-00000-of-00024.parquet,0,89,89,XC317972.wav,ameavo,1
train:00000090,train,train-00000-of-00024.parquet,0,90,90,XC324488.wav,ameavo,1
train:00000093,train,train-00000-of-00024.parquet,0,93,93,XC324558.wav,ameavo,1
train:00000094,train,train-00000-of-00024.parquet,0,94,94,XC324577.wav,ameavo,1
train:00000098,train,train-00000-of-00024.parquet,0,98,98,XC481858.wav,ameavo,1
train:00000099,train,train-00000-of-00024.parquet,0,99,99,XC494032.wav,ameavo,1
train:00000100,train,train-00000-of-00024.parquet,1,0,100,XC127371.wav,amebit,2
train:00000101,train,train-00000-of-00024.parquet,1,1,101,XC141316.wav,amebit,2
train:00000102,train,train-00000-of-00024.parquet,1,2,102,XC141320.wav,amebit,2
train:00000104,train,train-00000-of-00024.parquet,1,4,104,XC172860.wav,amebit,2
train:00000105,train,train-00000-of-00024.parquet,1,5,105,XC184876.wav,amebit,2
train:00000109,train,train-00000-of-00024.parquet,1,9,109,XC212025.wav,amebit,2
train:00000112,train,train-00000-of-00024.parquet,1,12,112,XC314525.wav,amebit,2
train:00000113,train,train-00000-of-00024.parquet,1,13,113,XC315463.wav,amebit,2
train:00000115,train,train-00000-of-00024.parquet,1,15,115,XC315750.wav,amebit,2
train:00000116,train,train-00000-of-00024.parquet,1,16,116,XC320057.wav,amebit,2
train:00000117,train,train-00000-of-00024.parquet,1,17,117,XC338164.wav,amebit,2
train:00000119,train,train-00000-of-00024.parquet,1,19,119,XC368194.wav,amebit,2
train:00000124,train,train-00000-of-00024.parquet,1,24,124,XC417864.wav,amebit,2
train:00000125,train,train-00000-of-00024.parquet,1,25,125,XC419704.wav,amebit,2
train:00000130,train,train-00000-of-00024.parquet,1,30,130,XC172875.wav,amecro,3
train:00000131,train,train-00000-of-00024.parquet,1,31,131,XC172878.wav,amecro,3
train:00000132,train,train-00000-of-00024.parquet,1,32,132,XC172881.wav,amecro,3
train:00000134,train,train-00000-of-00024.parquet,1,34,134,XC181497.wav,amecro,3
train:00000135,train,train-00000-of-00024.parquet,1,35,135,XC187481.wav,amecro,3
train:00000138,train,train-00000-of-00024.parquet,1,38,138,XC193111.wav,amecro,3
train:00000143,train,train-00000-of-00024.parquet,1,43,143,XC197261.wav,amecro,3
train:00000146,train,train-00000-of-00024.parquet,1,46,146,XC279723.wav,amecro,3
train:00000147,train,train-00000-of-00024.parquet,1,47,147,XC293812.wav,amecro,3
train:00000150,train,train-00000-of-00024.parquet,1,50,150,XC314874.wav,amecro,3
train:00000151,train,train-00000-of-00024.parquet,1,51,151,XC315688.wav,amecro,3
train:00000152,train,train-00000-of-00024.parquet,1,52,152,XC316302.wav,amecro,3
train:00000155,train,train-00000-of-00024.parquet,1,55,155,XC325096.wav,amecro,3
train:00000156,train,train-00000-of-00024.parquet,1,56,156,XC325935.wav,amecro,3
train:00000157,train,train-00000-of-00024.parquet,1,57,157,XC328542.wav,amecro,3
train:00000158,train,train-00000-of-00024.parquet,1,58,158,XC333146.wav,amecro,3
train:00000159,train,train-00000-of-00024.parquet,1,59,159,XC345874.wav,amecro,3
train:00000161,train,train-00000-of-00024.parquet,1,61,161,XC381507.wav,amecro,3
train:00000166,train,train-00000-of-00024.parquet,1,66,166,XC456644.wav,amecro,3
train:00000167,train,train-00000-of-00024.parquet,1,67,167,XC459466.wav,amecro,3
train:00000169,train,train-00000-of-00024.parquet,1,69,169,XC480052.wav,amecro,3
train:00000171,train,train-00000-of-00024.parquet,1,71,171,XC481933.wav,amecro,3
train:00000172,train,train-00000-of-00024.parquet,1,72,172,XC51410.wav,amecro,3
train:00000178,train,train-00000-of-00024.parquet,1,78,178,XC169082.wav,amegfi,4
train:00000179,train,train-00000-of-00024.parquet,1,79,179,XC169083.wav,amegfi,4
train:00000180,train,train-00000-of-00024.parquet,1,80,180,XC169084.wav,amegfi,4
train:00000182,train,train-00000-of-00024.parquet,1,82,182,XC177152.wav,amegfi,4
train:00000184,train,train-00000-of-00024.parquet,1,84,184,XC192078.wav,amegfi,4
train:00000186,train,train-00000-of-00024.parquet,1,86,186,XC210732.wav,amegfi,4
train:00000187,train,train-00000-of-00024.parquet,1,87,187,XC210744.wav,amegfi,4
train:00000188,train,train-00000-of-00024.parquet,1,88,188,XC210746.wav,amegfi,4
train:00000189,train,train-00000-of-00024.parquet,1,89,189,XC210754.wav,amegfi,4
train:00000190,train,train-00000-of-00024.parquet,1,90,190,XC217005.wav,amegfi,4
train:00000191,train,train-00000-of-00024.parquet,1,91,191,XC236563.wav,amegfi,4
train:00000193,train,train-00000-of-00024.parquet,1,93,193,XC276993.wav,amegfi,4
train:00000196,train,train-00000-of-00024.parquet,1,96,196,XC313679.wav,amegfi,4
train:00000198,train,train-00000-of-00024.parquet,1,98,198,XC313681.wav,amegfi,4
train:00000199,train,train-00000-of-00024.parquet,1,99,199,XC315299.wav,amegfi,4
train:00000203,train,train-00000-of-00024.parquet,2,3,203,XC325098.wav,amegfi,4
train:00000204,train,train-00000-of-00024.parquet,2,4,204,XC325659.wav,amegfi,4
train:00000205,train,train-00000-of-00024.parquet,2,5,205,XC327670.wav,amegfi,4
train:00000206,train,train-00000-of-00024.parquet,2,6,206,XC344965.wav,amegfi,4
train:00000212,train,train-00000-of-00024.parquet,2,12,212,XC383960.wav,amegfi,4
train:00000215,train,train-00000-of-00024.parquet,2,15,215,XC394110.wav,amegfi,4
train:00000216,train,train-00000-of-00024.parquet,2,16,216,XC420842.wav,amegfi,4
train:00000219,train,train-00000-of-00024.parquet,2,19,219,XC476270.wav,amegfi,4
train:00000221,train,train-00000-of-00024.parquet,2,21,221,XC486563.wav,amegfi,4
train:00000222,train,train-00000-of-00024.parquet,2,22,222,XC51411.wav,amegfi,4
train:00000223,train,train-00000-of-00024.parquet,2,23,223,XC147272.wav,amekes,5
train:00000224,train,train-00000-of-00024.parquet,2,24,224,XC147273.wav,amekes,5
train:00000229,train,train-00000-of-00024.parquet,2,29,229,XC250844.wav,amekes,5
train:00000231,train,train-00000-of-00024.parquet,2,31,231,XC253951.wav,amekes,5
train:00000232,train,train-00000-of-00024.parquet,2,32,232,XC257401.wav,amekes,5
train:00000235,train,train-00000-of-00024.parquet,2,35,235,XC298663.wav,amekes,5
train:00000236,train,train-00000-of-00024.parquet,2,36,236,XC304798.wav,amekes,5
train:00000243,train,train-00000-of-00024.parquet,2,43,243,XC391843.wav,amekes,5
train:00000244,train,train-00000-of-00024.parquet,2,44,244,XC416142.wav,amekes,5
train:00000245,train,train-00000-of-00024.parquet,2,45,245,XC418510.wav,amekes,5
train:00000246,train,train-00000-of-00024.parquet,2,46,246,XC418891.wav,amekes,5
train:00000247,train,train-00000-of-00024.parquet,2,47,247,XC418893.wav,amekes,5
train:00000250,train,train-00000-of-00024.parquet,2,50,250,XC420473.wav,amekes,5
train:00000253,train,train-00000-of-00024.parquet,2,53,253,XC443522.wav,amekes,5
train:00000254,train,train-00000-of-00024.parquet,2,54,254,XC443812.wav,amekes,5
train:00000256,train,train-00000-of-00024.parquet,2,56,256,XC451207.wav,amekes,5
train:00000257,train,train-00000-of-00024.parquet,2,57,257,XC451253.wav,amekes,5
train:00000258,train,train-00000-of-00024.parquet,2,58,258,XC452613.wav,amekes,5
train:00000259,train,train-00000-of-00024.parquet,2,59,259,XC454402.wav,amekes,5
train:00000260,train,train-00000-of-00024.parquet,2,60,260,XC466164.wav,amekes,5
train:00000264,train,train-00000-of-00024.parquet,2,64,264,XC483212.wav,amekes,5
train:00000265,train,train-00000-of-00024.parquet,2,65,265,XC56416.wav,amekes,5
train:00000267,train,train-00000-of-00024.parquet,2,67,267,XC113721.wav,amepip,6
train:00000268,train,train-00000-of-00024.parquet,2,68,268,XC113723.wav,amepip,6
train:00000269,train,train-00000-of-00024.parquet,2,69,269,XC113724.wav,amepip,6
train:00000273,train,train-00000-of-00024.parquet,2,73,273,XC153410.wav,amepip,6
train:00000275,train,train-00000-of-00024.parquet,2,75,275,XC153412.wav,amepip,6
train:00000276,train,train-00000-of-00024.parquet,2,76,276,XC157677.wav,amepip,6
train:00000278,train,train-00000-of-00024.parquet,2,78,278,XC188038.wav,amepip,6
train:00000279,train,train-00000-of-00024.parquet,2,79,279,XC210758.wav,amepip,6
train:00000280,train,train-00000-of-00024.parquet,2,80,280,XC210759.wav,amepip,6
train:00000283,train,train-00000-of-00024.parquet,2,83,283,XC267501.wav,amepip,6
train:00000284,train,train-00000-of-00024.parquet,2,84,284,XC267502.wav,amepip,6
train:00000288,train,train-00000-of-00024.parquet,2,88,288,XC277511.wav,amepip,6
train:00000291,train,train-00000-of-00024.parquet,2,91,291,XC277553.wav,amepip,6
train:00000292,train,train-00000-of-00024.parquet,2,92,292,XC277562.wav,amepip,6
train:00000294,train,train-00000-of-00024.parquet,2,94,294,XC277582.wav,amepip,6
train:00000295,train,train-00000-of-00024.parquet,2,95,295,XC277586.wav,amepip,6
train:00000300,train,train-00000-of-00024.parquet,3,0,300,XC277603.wav,amepip,6
train:00000302,train,train-00000-of-00024.parquet,3,2,302,XC277605.wav,amepip,6
train:00000303,train,train-00000-of-00024.parquet,3,3,303,XC277637.wav,amepip,6
train:00000306,train,train-00000-of-00024.parquet,3,6,306,XC287461.wav,amepip,6
train:00000308,train,train-00000-of-00024.parquet,3,8,308,XC309672.wav,amepip,6
train:00000311,train,train-00000-of-00024.parquet,3,11,311,XC333905.wav,amepip,6
train:00000312,train,train-00000-of-00024.parquet,3,12,312,XC339906.wav,amepip,6
train:00000313,train,train-00000-of-00024.parquet,3,13,313,XC342803.wav,amepip,6
train:00000318,train,train-00000-of-00024.parquet,3,18,318,XC358862.wav,amepip,6
train:00000319,train,train-00000-of-00024.parquet,3,19,319,XC393498.wav,amepip,6
train:00000320,train,train-00000-of-00024.parquet,3,20,320,XC395154.wav,amepip,6
train:00000322,train,train-00000-of-00024.parquet,3,22,322,XC406160.wav,amepip,6
train:00000324,train,train-00000-of-00024.parquet,3,24,324,XC433231.wav,amepip,6
train:00000325,train,train-00000-of-00024.parquet,3,25,325,XC438455.wav,amepip,6
train:00000326,train,train-00000-of-00024.parquet,3,26,326,XC448720.wav,amepip,6
train:00000327,train,train-00000-of-00024.parquet,3,27,327,XC448945.wav,amepip,6
train:00000328,train,train-00000-of-00024.parquet,3,28,328,XC452119.wav,amepip,6
train:00000332,train,train-00000-of-00024.parquet,3,32,332,XC452816.wav,amepip,6
train:00000334,train,train-00000-of-00024.parquet,3,34,334,XC125512.wav,amered,7
train:00000337,train,train-00000-of-00024.parquet,3,37,337,XC135463.wav,amered,7
train:00000338,train,train-00000-of-00024.parquet,3,38,338,XC135466.wav,amered,7
train:00000339,train,train-00000-of-00024.parquet,3,39,339,XC135468.wav,amered,7
train:00000340,train,train-00000-of-00024.parquet,3,40,340,XC137604.wav,amered,7
train:00000341,train,train-00000-of-00024.parquet,3,41,341,XC137610.wav,amered,7
train:00000342,train,train-00000-of-00024.parquet,3,42,342,XC139439.wav,amered,7
train:00000343,train,train-00000-of-00024.parquet,3,43,343,XC139880.wav,amered,7
train:00000347,train,train-00000-of-00024.parquet,3,47,347,XC177037.wav,amered,7
train:00000351,train,train-00000-of-00024.parquet,3,51,351,XC188493.wav,amered,7
train:00000352,train,train-00000-of-00024.parquet,3,52,352,XC188494.wav,amered,7
train:00000353,train,train-00000-of-00024.parquet,3,53,353,XC188495.wav,amered,7
train:00000354,train,train-00000-of-00024.parquet,3,54,354,XC193127.wav,amered,7
train:00000355,train,train-00000-of-00024.parquet,3,55,355,XC193128.wav,amered,7
train:00000358,train,train-00000-of-00024.parquet,3,58,358,XC193769.wav,amered,7
train:00000360,train,train-00000-of-00024.parquet,3,60,360,XC195835.wav,amered,7
train:00000361,train,train-00000-of-00024.parquet,3,61,361,XC205267.wav,amered,7
train:00000363,train,train-00000-of-00024.parquet,3,63,363,XC252571.wav,amered,7
train:00000370,train,train-00000-of-00024.parquet,3,70,370,XC325262.wav,amered,7
train:00000372,train,train-00000-of-00024.parquet,3,72,372,XC325943.wav,amered,7
train:00000375,train,train-00000-of-00024.parquet,3,75,375,XC332762.wav,amered,7
train:00000376,train,train-00000-of-00024.parquet,3,76,376,XC333385.wav,amered,7
train:00000377,train,train-00000-of-00024.parquet,3,77,377,XC361030.wav,amered,7
train:00000378,train,train-00000-of-00024.parquet,3,78,378,XC371041.wav,amered,7
train:00000379,train,train-00000-of-00024.parquet,3,79,379,XC371414.wav,amered,7
train:00000382,train,train-00000-of-00024.parquet,3,82,382,XC386075.wav,amered,7
train:00000383,train,train-00000-of-00024.parquet,3,83,383,XC390592.wav,amered,7
train:00000385,train,train-00000-of-00024.parquet,3,85,385,XC391158.wav,amered,7
train:00000386,train,train-00000-of-00024.parquet,3,86,386,XC420882.wav,amered,7
train:00000393,train,train-00000-of-00024.parquet,3,93,393,XC139086.wav,amerob,8
train:00000394,train,train-00000-of-00024.parquet,3,94,394,XC164729.wav,amerob,8
train:00000397,train,train-00000-of-00024.parquet,3,97,397,XC165280.wav,amerob,8
train:00000399,train,train-00000-of-00024.parquet,3,99,399,XC165285.wav,amerob,8
train:00000400,train,train-00000-of-00024.parquet,4,0,400,XC165291.wav,amerob,8
train:00000403,train,train-00000-of-00024.parquet,4,3,403,XC165295.wav,amerob,8
train:00000407,train,train-00000-of-00024.parquet,4,7,407,XC165302.wav,amerob,8
train:00000412,train,train-00000-of-00024.parquet,4,12,412,XC187409.wav,amerob,8
train:00000414,train,train-00000-of-00024.parquet,4,14,414,XC189058.wav,amerob,8
train:00000417,train,train-00000-of-00024.parquet,4,17,417,XC269082.wav,amerob,8
train:00000418,train,train-00000-of-00024.parquet,4,18,418,XC294460.wav,amerob,8
train:00000422,train,train-00000-of-00024.parquet,4,22,422,XC313351.wav,amerob,8
train:00000426,train,train-00000-of-00024.parquet,4,26,426,XC323246.wav,amerob,8
train:00000427,train,train-00000-of-00024.parquet,4,27,427,XC324394.wav,amerob,8
train:00000430,train,train-00000-of-00024.parquet,4,30,430,XC368614.wav,amerob,8
train:00000432,train,train-00000-of-00024.parquet,4,32,432,XC375006.wav,amerob,8
train:00000433,train,train-00000-of-00024.parquet,4,33,433,XC381535.wav,amerob,8
train:00000434,train,train-00000-of-00024.parquet,4,34,434,XC381579.wav,amerob,8
train:00000435,train,train-00000-of-00024.parquet,4,35,435,XC383961.wav,amerob,8
train:00000436,train,train-00000-of-00024.parquet,4,36,436,XC384027.wav,amerob,8
train:00000438,train,train-00000-of-00024.parquet,4,38,438,XC394835.wav,amerob,8
train:00000439,train,train-00000-of-00024.parquet,4,39,439,XC396272.wav,amerob,8
train:00000443,train,train-00000-of-00024.parquet,4,43,443,XC422421.wav,amerob,8
train:00000444,train,train-00000-of-00024.parquet,4,44,444,XC424786.wav,amerob,8
train:00000445,train,train-00000-of-00024.parquet,4,45,445,XC446457.wav,amerob,8
train:00000446,train,train-00000-of-00024.parquet,4,46,446,XC446458.wav,amerob,8
train:00000448,train,train-00000-of-00024.parquet,4,48,448,XC446462.wav,amerob,8
train:00000449,train,train-00000-of-00024.parquet,4,49,449,XC448274.wav,amerob,8
train:00000450,train,train-00000-of-00024.parquet,4,50,450,XC451211.wav,amerob,8
train:00000451,train,train-00000-of-00024.parquet,4,51,451,XC452609.wav,amerob,8
train:00000452,train,train-00000-of-00024.parquet,4,52,452,XC464670.wav,amerob,8
train:00000453,train,train-00000-of-00024.parquet,4,53,453,XC464766.wav,amerob,8
train:00000454,train,train-00000-of-00024.parquet,4,54,454,XC464997.wav,amerob,8
train:00000455,train,train-00000-of-00024.parquet,4,55,455,XC464999.wav,amerob,8
train:00000458,train,train-00000-of-00024.parquet,4,58,458,XC466479.wav,amerob,8
train:00000459,train,train-00000-of-00024.parquet,4,59,459,XC468243.wav,amerob,8
train:00000461,train,train-00000-of-00024.parquet,4,61,461,XC469605.wav,amerob,8
train:00000465,train,train-00000-of-00024.parquet,4,65,465,XC483628.wav,amerob,8
train:00000467,train,train-00000-of-00024.parquet,4,67,467,XC172886.wav,amewig,9
train:00000468,train,train-00000-of-00024.parquet,4,68,468,XC172887.wav,amewig,9
train:00000472,train,train-00000-of-00024.parquet,4,72,472,XC293789.wav,amewig,9
train:00000473,train,train-00000-of-00024.parquet,4,73,473,XC298401.wav,amewig,9
train:00000475,train,train-00000-of-00024.parquet,4,75,475,XC309315.wav,amewig,9
train:00000478,train,train-00000-of-00024.parquet,4,78,478,XC396690.wav,amewig,9
train:00000479,train,train-00000-of-00024.parquet,4,79,479,XC398300.wav,amewig,9
train:00000480,train,train-00000-of-00024.parquet,4,80,480,XC403005.wav,amewig,9
train:00000485,train,train-00000-of-00024.parquet,4,85,485,XC138054.wav,amewoo,10
train:00000486,train,train-00000-of-00024.parquet,4,86,486,XC138068.wav,amewoo,10
train:00000488,train,train-00000-of-00024.parquet,4,88,488,XC167153.wav,amewoo,10
train:00000489,train,train-00000-of-00024.parquet,4,89,489,XC202087.wav,amewoo,10
train:00000490,train,train-00000-of-00024.parquet,4,90,490,XC218671.wav,amewoo,10
train:00000493,train,train-00000-of-00024.parquet,4,93,493,XC243587.wav,amewoo,10
train:00000498,train,train-00000-of-00024.parquet,4,98,498,XC308295.wav,amewoo,10
train:00000500,train,train-00000-of-00024.parquet,5,0,500,XC312954.wav,amewoo,10
train:00000503,train,train-00000-of-00024.parquet,5,3,503,XC318915.wav,amewoo,10
train:00000504,train,train-00000-of-00024.parquet,5,4,504,XC325432.wav,amewoo,10
train:00000506,train,train-00000-of-00024.parquet,5,6,506,XC358026.wav,amewoo,10
train:00000510,train,train-00000-of-00024.parquet,5,10,510,XC370196.wav,amewoo,10
train:00000512,train,train-00000-of-00024.parquet,5,12,512,XC388694.wav,amewoo,10
train:00000514,train,train-00000-of-00024.parquet,5,14,514,XC416029.wav,amewoo,10
train:00000515,train,train-00000-of-00024.parquet,5,15,515,XC416031.wav,amewoo,10
train:00000517,train,train-00000-of-00024.parquet,5,17,517,XC418099.wav,amewoo,10
train:00000518,train,train-00000-of-00024.parquet,5,18,518,XC418101.wav,amewoo,10
train:00000520,train,train-00000-of-00024.parquet,5,20,520,XC418105.wav,amewoo,10
train:00000521,train,train-00000-of-00024.parquet,5,21,521,XC461241.wav,amewoo,10
train:00000523,train,train-00000-of-00024.parquet,5,23,523,XC473284.wav,amewoo,10
train:00000524,train,train-00000-of-00024.parquet,5,24,524,XC475138.wav,amewoo,10
train:00000525,train,train-00000-of-00024.parquet,5,25,525,XC475141.wav,amewoo,10
train:00000527,train,train-00000-of-00024.parquet,5,27,527,XC51754.wav,amewoo,10
train:00000531,train,train-00000-of-00024.parquet,5,31,531,XC138069.wav,amtspa,11
train:00000536,train,train-00000-of-00024.parquet,5,36,536,XC157778.wav,amtspa,11
train:00000537,train,train-00000-of-00024.parquet,5,37,537,XC157779.wav,amtspa,11
train:00000539,train,train-00000-of-00024.parquet,5,39,539,XC168958.wav,amtspa,11
train:00000540,train,train-00000-of-00024.parquet,5,40,540,XC169443.wav,amtspa,11
train:00000541,train,train-00000-of-00024.parquet,5,41,541,XC177477.wav,amtspa,11
train:00000544,train,train-00000-of-00024.parquet,5,44,544,XC209759.wav,amtspa,11
train:00000545,train,train-00000-of-00024.parquet,5,45,545,XC209897.wav,amtspa,11
train:00000546,train,train-00000-of-00024.parquet,5,46,546,XC209898.wav,amtspa,11
train:00000548,train,train-00000-of-00024.parquet,5,48,548,XC210762.wav,amtspa,11
train:00000550,train,train-00000-of-00024.parquet,5,50,550,XC210765.wav,amtspa,11
train:00000553,train,train-00000-of-00024.parquet,5,53,553,XC243969.wav,amtspa,11
train:00000556,train,train-00000-of-00024.parquet,5,56,556,XC303471.wav,amtspa,11
train:00000558,train,train-00000-of-00024.parquet,5,58,558,XC310909.wav,amtspa,11
train:00000561,train,train-00000-of-00024.parquet,5,61,561,XC342952.wav,amtspa,11
train:00000562,train,train-00000-of-00024.parquet,5,62,562,XC342954.wav,amtspa,11
train:00000564,train,train-00000-of-00024.parquet,5,64,564,XC345977.wav,amtspa,11
train:00000566,train,train-00000-of-00024.parquet,5,66,566,XC394107.wav,amtspa,11
train:00000568,train,train-00000-of-00024.parquet,5,68,568,XC406151.wav,amtspa,11
train:00000570,train,train-00000-of-00024.parquet,5,70,570,XC446806.wav,amtspa,11
train:00000571,train,train-00000-of-00024.parquet,5,71,571,XC455120.wav,amtspa,11
train:00000572,train,train-00000-of-00024.parquet,5,72,572,XC482783.wav,amtspa,11
train:00000574,train,train-00000-of-00024.parquet,5,74,574,XC120843.wav,annhum,12
train:00000576,train,train-00000-of-00024.parquet,5,76,576,XC132216.wav,annhum,12
train:00000577,train,train-00000-of-00024.parquet,5,77,577,XC132217.wav,annhum,12
train:00000589,train,train-00000-of-00024.parquet,5,89,589,XC132246.wav,annhum,12
train:00000591,train,train-00000-of-00024.parquet,5,91,591,XC132250.wav,annhum,12
train:00000593,train,train-00001-of-00024.parquet,0,1,593,XC132254.wav,annhum,12
train:00000594,train,train-00001-of-00024.parquet,0,2,594,XC132255.wav,annhum,12
train:00000598,train,train-00001-of-00024.parquet,0,6,598,XC144101.wav,annhum,12
train:00000600,train,train-00001-of-00024.parquet,0,8,600,XC156822.wav,annhum,12
train:00000602,train,train-00001-of-00024.parquet,0,10,602,XC160906.wav,annhum,12
train:00000603,train,train-00001-of-00024.parquet,0,11,603,XC160907.wav,annhum,12
train:00000604,train,train-00001-of-00024.parquet,0,12,604,XC160908.wav,annhum,12
train:00000606,train,train-00001-of-00024.parquet,0,14,606,XC160911.wav,annhum,12
train:00000607,train,train-00001-of-00024.parquet,0,15,607,XC160912.wav,annhum,12
train:00000608,train,train-00001-of-00024.parquet,0,16,608,XC160913.wav,annhum,12
train:00000610,train,train-00001-of-00024.parquet,0,18,610,XC169596.wav,annhum,12
train:00000611,train,train-00001-of-00024.parquet,0,19,611,XC169597.wav,annhum,12
train:00000612,train,train-00001-of-00024.parquet,0,20,612,XC198054.wav,annhum,12
train:00000613,train,train-00001-of-00024.parquet,0,21,613,XC198499.wav,annhum,12
train:00000614,train,train-00001-of-00024.parquet,0,22,614,XC216179.wav,annhum,12
train:00000622,train,train-00001-of-00024.parquet,0,30,622,XC348985.wav,annhum,12
train:00000623,train,train-00001-of-00024.parquet,0,31,623,XC350764.wav,annhum,12
train:00000625,train,train-00001-of-00024.parquet,0,33,625,XC367257.wav,annhum,12
train:00000626,train,train-00001-of-00024.parquet,0,34,626,XC400968.wav,annhum,12
train:00000627,train,train-00001-of-00024.parquet,0,35,627,XC442358.wav,annhum,12
train:00000629,train,train-00001-of-00024.parquet,0,37,629,XC448778.wav,annhum,12
train:00000630,train,train-00001-of-00024.parquet,0,38,630,XC449497.wav,annhum,12
train:00000632,train,train-00001-of-00024.parquet,0,40,632,XC451240.wav,annhum,12
train:00000634,train,train-00001-of-00024.parquet,0,42,634,XC452506.wav,annhum,12
train:00000635,train,train-00001-of-00024.parquet,0,43,635,XC452540.wav,annhum,12
train:00000636,train,train-00001-of-00024.parquet,0,44,636,XC453109.wav,annhum,12
train:00000641,train,train-00001-of-00024.parquet,0,49,641,XC473410.wav,annhum,12
train:00000642,train,train-00001-of-00024.parquet,0,50,642,XC473411.wav,annhum,12
train:00000643,train,train-00001-of-00024.parquet,0,51,643,XC479795.wav,annhum,12
train:00000645,train,train-00001-of-00024.parquet,0,53,645,XC493338.wav,annhum,12
train:00000646,train,train-00001-of-00024.parquet,0,54,646,XC501895.wav,annhum,12
train:00000647,train,train-00001-of-00024.parquet,0,55,647,XC57970.wav,annhum,12
train:00000648,train,train-00001-of-00024.parquet,0,56,648,XC57971.wav,annhum,12
train:00000651,train,train-00001-of-00024.parquet,0,59,651,XC122809.wav,astfly,13
train:00000652,train,train-00001-of-00024.parquet,0,60,652,XC122810.wav,astfly,13
train:00000653,train,train-00001-of-00024.parquet,0,61,653,XC122811.wav,astfly,13
