sample_id,split,parquet_file,row_group,row_in_row_group,row_in_split,audio_path,label,label_idx
train:00000308,train,train-00000-of-00024.parquet,3,8,308,XC309672.wav,amepip,6
train:00000313,train,train-00000-of-00024.parquet,3,13,313,XC342803.wav,amepip,6
train:00000318,train,train-00000-of-00024.parquet,3,18,318,XC358862.wav,amepip,6
train:00000325,train,train-00000-of-00024.parquet,3,25,325,XC438455.wav,amepip,6
train:00000326,train,train-00000-of-00024.parquet,3,26,326,XC448720.wav,amepip,6
train:00000334,train,train-00000-of-00024.parquet,3,34,334,XC125512.wav,amered,7
train:00000340,train,train-00000-of-00024.parquet,3,40,340,XC137604.wav,amered,7
train:00000361,train,train-00000-of-00024.parquet,3,61,361,XC205267.wav,amered,7
train:00000363,train,train-00000-of-00024.parquet,3,63,363,XC252571.wav,amered,7
train:00000377,train,train-00000-of-00024.parquet,3,77,377,XC361030.wav,amered,7
train:00000383,train,train-00000-of-00024.parquet,3,83,383,XC390592.wav,amered,7
train:00000394,train,train-00000-of-00024.parquet,3,94,394,XC164729.wav,amerob,8
train:00000403,train,train-00000-of-00024.parquet,4,3,403,XC165295.wav,amerob,8
train:00000412,train,train-00000-of-00024.parquet,4,12,412,XC187409.wav,amerob,8
train:00000430,train,train-00000-of-00024.parquet,4,30,430,XC368614.wav,amerob,8
train:00000434,train,train-00000-of-00024.parquet,4,34,434,XC381579.wav,amerob,8
train:00000436,train,train-00000-of-00024.parquet,4,36,436,XC384027.wav,amerob,8
train:00000453,train,train-00000-of-00024.parquet,4,53,453,XC464766.wav,amerob,8
train:00000465,train,train-00000-of-00024.parquet,4,65,465,XC483628.wav,amerob,8
train:00000467,train,train-00000-of-00024.parquet,4,67,467,XC172886.wav,amewig,9
train:00000478,train,train-00000-of-00024.parquet,4,78,478,XC396690.wav,amewig,9
train:00000488,train,train-00000-of-00024.parquet,4,88,488,XC167153.wav,amewoo,10
train:00000500,train,train-00000-of-00024.parquet,5,0,500,XC312954.wav,amewoo,10
train:00000503,train,train-00000-of-00024.parquet,5,3,503,XC318915.wav,amewoo,10
train:00000515,train,train-00000-of-00024.parquet,5,15,515,XC416031.wav,amewoo,10
train:00000518,train,train-00000-of-00024.parquet,5,18,518,XC418101.wav,amewoo,10
train:00000536,train,train-00000-of-00024.parquet,5,36,536,XC157778.wav,amtspa,11
train:00000558,train,train-00000-of-00024.parquet,5,58,558,XC310909.wav,amtspa,11
train:00000562,train,train-00000-of-00024.parquet,5,62,562,XC342954.wav,amtspa,11
train:00000572,train,train-00000-of-00024.parquet,5,72,572,XC482783.wav,amtspa,11
train:00000576,train,train-00000-of-00024.parquet,5,76,576,XC132216.wav,annhum,12
train:00000600,train,train-00001-of-00024.parquet,0,8,600,XC156822.wav,annhum,12
train:00000604,train,train-00001-of-00024.parquet,0,12,604,XC160908.wav,annhum,12
train:00000612,train,train-00001-of-00024.parquet,0,20,612,XC198054.wav,annhum,12
train:00000627,train,train-00001-of-00024.parquet,0,35,627,XC442358.wav,annhum,12
train:00000629,train,train-00001-of-00024.parquet,0,37,629,XC448778.wav,annhum,12
train:00000634,train,train-00001-of-00024.parquet,0,42,634,XC452506.wav,annhum,12
train:00000635,train,train-00001-of-00024.parquet,0,43,635,XC452540.wav,annhum,12
train:00000653,train,train-00001-of-00024.parquet,0,61,653,XC122811.wav,astfly,13
train:00000668,train,train-00001-of-00024.parquet,0,76,668,XC122892.wav,astfly,13
train:00000674,train,train-00001-of-00024.parquet,0,82,674,XC122908.wav,astfly,13
train:00000677,train,train-00001-of-00024.parquet,0,85,677,XC122911.wav,astfly,13
train:00000701,train,train-00001-of-00024.parquet,1,9,701,XC268658.wav,astfly,13
train:00000717,train,train-00001-of-00024.parquet,1,25,717,XC418344.wav,astfly,13
train:00000718,train,train-00001-of-00024.parquet,1,26,718,XC442320.wav,astfly,13
train:00000722,train,train-00001-of-00024.parquet,1,30,722,XC460588.wav,astfly,13
train:00000725,train,train-00001-of-00024.parquet,1,33,725,XC148500.wav,baisan,14
train:00000730,train,train-00001-of-00024.parquet,1,38,730,XC232898.wav,baisan,14
train:00000735,train,train-00001-of-00024.parquet,1,43,735,XC2467.wav,baisan,14
train:00000765,train,train-00001-of-00024.parquet,1,73,765,XC150215.wav,baleag,15
train:00000770,train,train-00001-of-00024.parquet,1,78,770,XC169752.wav,baleag,15
train:00000790,train,train-00001-of-00024.parquet,1,98,790,XC51757.wav,baleag,15
train:00000799,train,train-00001-of-00024.parquet,2,7,799,XC185570.wav,balori,16
train:00000809,train,train-00001-of-00024.parquet,2,17,809,XC217804.wav,balori,16
train:00000814,train,train-00001-of-00024.parquet,2,22,814,XC243991.wav,balori,16
train:00000831,train,train-00001-of-00024.parquet,2,39,831,XC383954.wav,balori,16
train:00000833,train,train-00001-of-00024.parquet,2,41,833,XC390276.wav,balori,16
train:00000838,train,train-00001-of-00024.parquet,2,46,838,XC396159.wav,balori,16
train:00000879,train,train-00001-of-00024.parquet,2,87,879,XC299501.wav,banswa,17
train:00000883,train,train-00001-of-00024.parquet,2,91,883,XC304790.wav,banswa,17
train:00000902,train,train-00001-of-00024.parquet,3,10,902,XC380017.wav,banswa,17
train:00000908,train,train-00001-of-00024.parquet,3,16,908,XC399828.wav,banswa,17
train:00000912,train,train-00001-of-00024.parquet,3,20,912,XC482364.wav,banswa,17
train:00000913,train,train-00001-of-00024.parquet,3,21,913,XC490386.wav,banswa,17
train:00000914,train,train-00001-of-00024.parquet,3,22,914,XC498255.wav,banswa,17
train:00000935,train,train-00001-of-00024.parquet,3,43,935,XC333650.wav,barswa,18
train:00000947,train,train-00001-of-00024.parquet,3,55,947,XC383831.wav,barswa,18
train:00000952,train,train-00001-of-00024.parquet,3,60,952,XC432092.wav,barswa,18
train:00000955,train,train-00001-of-00024.parquet,3,63,955,XC433813.wav,barswa,18
train:00000958,train,train-00001-of-00024.parquet,3,66,958,XC447363.wav,barswa,18
train:00000978,train,train-00001-of-00024.parquet,3,86,978,XC167817.wav,bawwar,19
train:00000979,train,train-00001-of-00024.parquet,3,87,979,XC168795.wav,bawwar,19
train:00000988,train,train-00001-of-00024.parquet,3,96,988,XC189413.wav,bawwar,19
train:00001006,train,train-00001-of-00024.parquet,4,14,1006,XC486855.wav,bawwar,19
train:00001011,train,train-00001-of-00024.parquet,4,19,1011,XC502311.wav,bawwar,19
train:00001022,train,train-00001-of-00024.parquet,4,30,1022,XC149290.wav,belkin1,20
train:00001036,train,train-00001-of-00024.parquet,4,44,1036,XC338622.wav,belkin1,20
train:00001039,train,train-00001-of-00024.parquet,4,47,1039,XC340787.wav,belkin1,20
train:00001054,train,train-00001-of-00024.parquet,4,62,1054,XC51775.wav,belkin1,20
train:00001058,train,train-00001-of-00024.parquet,4,66,1058,XC125544.wav,belspa2,21
train:00001084,train,train-00001-of-00024.parquet,4,92,1084,XC167609.wav,belspa2,21
train:00001092,train,train-00001-of-00024.parquet,5,0,1092,XC311622.wav,belspa2,21
train:00001097,train,train-00001-of-00024.parquet,5,5,1097,XC399368.wav,belspa2,21
train:00001106,train,train-00001-of-00024.parquet,5,14,1106,XC444606.wav,belspa2,21
train:00001108,train,train-00001-of-00024.parquet,5,16,1108,XC457138.wav,belspa2,21
train:00001122,train,train-00001-of-00024.parquet,5,30,1122,XC217841.wav,bewwre,22
train:00001125,train,train-00001-of-00024.parquet,5,33,1125,XC217851.wav,bewwre,22
train:00001139,train,train-00001-of-00024.parquet,5,47,1139,XC309697.wav,bewwre,22
train:00001145,train,train-00001-of-00024.parquet,5,53,1145,XC323979.wav,bewwre,22
train:00001161,train,train-00001-of-00024.parquet,5,69,1161,XC351081.wav,bewwre,22
train:00001164,train,train-00001-of-00024.parquet,5,72,1164,XC371799.wav,bewwre,22
train:00001177,train,train-00001-of-00024.parquet,5,85,1177,XC469010.wav,bewwre,22
train:00001186,train,train-00002-of-00024.parquet,0,2,1186,XC179578.wav,bkbcuc,23
train:00001194,train,train-00002-of-00024.parquet,0,10,1194,XC240677.wav,bkbcuc,23
train:00001203,train,train-00002-of-00024.parquet,0,19,1203,XC325191.wav,bkbcuc,23
train:00001221,train,train-00002-of-00024.parquet,0,37,1221,XC291049.wav,bkbmag1,24
train:00001232,train,train-00002-of-00024.parquet,0,48,1232,XC406300.wav,bkbmag1,24
train:00001236,train,train-00002-of-00024.parquet,0,52,1236,XC433389.wav,bkbmag1,24
train:00001250,train,train-00002-of-00024.parquet,0,66,1250,XC172919.wav,bkbwar,25
train:00001266,train,train-00002-of-00024.parquet,0,82,1266,XC201098.wav,bkbwar,25
train:00001269,train,train-00002-of-00024.parquet,0,85,1269,XC244667.wav,bkbwar,25
train:00001276,train,train-00002-of-00024.parquet,0,92,1276,XC316228.wav,bkbwar,25
train:00001279,train,train-00002-of-00024.parquet,0,95,1279,XC317728.wav,bkbwar,25
train:00001281,train,train-00002-of-00024.parquet,0,97,1281,XC331288.wav,bkbwar,25
train:00001309,train,train-00002-of-00024.parquet,1,25,1309,XC139605.wav,bkcchi,26
train:00001325,train,train-00002-of-00024.parquet,1,41,1325,XC304269.wav,bkcchi,26
train:00001348,train,train-00002-of-00024.parquet,1,64,1348,XC406662.wav,bkcchi,26
train:00001351,train,train-00002-of-00024.parquet,1,67,1351,XC420822.wav,bkcchi,26
train:00001354,train,train-00002-of-00024.parquet,1,70,1354,XC459444.wav,bkcchi,26
train:00001357,train,train-00002-of-00024.parquet,1,73,1357,XC465052.wav,bkcchi,26
train:00001376,train,train-00002-of-00024.parquet,1,92,1376,XC132320.wav,bkchum,27
train:00001379,train,train-00002-of-00024.parquet,1,95,1379,XC132323.wav,bkchum,27
train:00001384,train,train-00002-of-00024.parquet,2,0,1384,XC132333.wav,bkchum,27
train:00001393,train,train-00002-of-00024.parquet,2,9,1393,XC132350.wav,bkchum,27
train:00001397,train,train-00002-of-00024.parquet,2,13,1397,XC132358.wav,bkchum,27
train:00001401,train,train-00002-of-00024.parquet,2,17,1401,XC132373.wav,bkchum,27
train:00001428,train,train-00002-of-00024.parquet,2,44,1428,XC217930.wav,bkhgro,28
train:00001441,train,train-00002-of-00024.parquet,2,57,1441,XC277921.wav,bkhgro,28
train:00001443,train,train-00002-of-00024.parquet,2,59,1443,XC299244.wav,bkhgro,28
train:00001455,train,train-00002-of-00024.parquet,2,71,1455,XC325473.wav,bkhgro,28
train:00001457,train,train-00002-of-00024.parquet,2,73,1457,XC341228.wav,bkhgro,28
train:00001464,train,train-00002-of-00024.parquet,2,80,1464,XC375904.wav,bkhgro,28
train:00001482,train,train-00002-of-00024.parquet,2,98,1482,XC479791.wav,bkhgro,28
train:00001504,train,train-00002-of-00024.parquet,3,20,1504,XC178762.wav,bkpwar,29
train:00001509,train,train-00002-of-00024.parquet,3,25,1509,XC190958.wav,bkpwar,29
train:00001531,train,train-00002-of-00024.parquet,3,47,1531,XC328705.wav,bkpwar,29
train:00001536,train,train-00002-of-00024.parquet,3,52,1536,XC328712.wav,bkpwar,29
train:00001543,train,train-00002-of-00024.parquet,3,59,1543,XC328796.wav,bkpwar,29
train:00001545,train,train-00002-of-00024.parquet,3,61,1545,XC328798.wav,bkpwar,29
train:00001556,train,train-00002-of-00024.parquet,3,72,1556,XC51862.wav,bkpwar,29
train:00001558,train,train-00002-of-00024.parquet,3,74,1558,XC125090.wav,bktspa,30
train:00001567,train,train-00002-of-00024.parquet,3,83,1567,XC247690.wav,bktspa,30
train:00001580,train,train-00002-of-00024.parquet,3,96,1580,XC322633.wav,bktspa,30
train:00001603,train,train-00002-of-00024.parquet,4,19,1603,XC420259.wav,bktspa,30
train:00001610,train,train-00002-of-00024.parquet,4,26,1610,XC460096.wav,bktspa,30
train:00001614,train,train-00002-of-00024.parquet,4,30,1614,XC482275.wav,bktspa,30
train:00001620,train,train-00002-of-00024.parquet,4,36,1620,XC124433.wav,blkpho,31
train:00001621,train,train-00002-of-00024.parquet,4,37,1621,XC124438.wav,blkpho,31
train:00001637,train,train-00002-of-00024.parquet,4,53,1637,XC192051.wav,blkpho,31
train:00001643,train,train-00002-of-00024.parquet,4,59,1643,XC192057.wav,blkpho,31
train:00001663,train,train-00002-of-00024.parquet,4,79,1663,XC325494.wav,blkpho,31
train:00001666,train,train-00002-of-00024.parquet,4,82,1666,XC343944.wav,blkpho,31
train:00001672,train,train-00002-of-00024.parquet,4,88,1672,XC353668.wav,blkpho,31
train:00001698,train,train-00002-of-00024.parquet,5,14,1698,XC486566.wav,blkpho,31
train:00001707,train,train-00002-of-00024.parquet,5,23,1707,XC177358.wav,blugrb1,32
train:00001720,train,train-00002-of-00024.parquet,5,36,1720,XC269493.wav,blugrb1,32
train:00001728,train,train-00002-of-00024.parquet,5,44,1728,XC321550.wav,blugrb1,32
train:00001730,train,train-00002-of-00024.parquet,5,46,1730,XC321814.wav,blugrb1,32
train:00001735,train,train-00002-of-00024.parquet,5,51,1735,XC327255.wav,blugrb1,32
train:00001744,train,train-00002-of-00024.parquet,5,60,1744,XC380169.wav,blugrb1,32
train:00001748,train,train-00002-of-00024.parquet,5,64,1748,XC383439.wav,blugrb1,32
train:00001772,train,train-00002-of-00024.parquet,5,88,1772,XC116373.wav,blujay,33
train:00001777,train,train-00003-of-00024.parquet,0,1,1777,XC155439.wav,blujay,33
train:00001790,train,train-00003-of-00024.parquet,0,14,1790,XC168092.wav,blujay,33
train:00001799,train,train-00003-of-00024.parquet,0,23,1799,XC277339.wav,blujay,33
train:00001811,train,train-00003-of-00024.parquet,0,35,1811,XC321551.wav,blujay,33
train:00001815,train,train-00003-of-00024.parquet,0,39,1815,XC332243.wav,blujay,33
train:00001820,train,train-00003-of-00024.parquet,0,44,1820,XC356764.wav,blujay,33
train:00001843,train,train-00003-of-00024.parquet,0,67,1843,XC160983.wav,bnhcow,34
train:00001860,train,train-00003-of-00024.parquet,0,84,1860,XC267948.wav,bnhcow,34
train:00001864,train,train-00003-of-00024.parquet,0,88,1864,XC267958.wav,bnhcow,34
train:00001867,train,train-00003-of-00024.parquet,0,91,1867,XC267971.wav,bnhcow,34
train:00001882,train,train-00003-of-00024.parquet,1,6,1882,XC328540.wav,bnhcow,34
train:00001888,train,train-00003-of-00024.parquet,1,12,1888,XC418533.wav,bnhcow,34
train:00001914,train,train-00003-of-00024.parquet,1,38,1914,XC185819.wav,boboli,35
train:00001917,train,train-00003-of-00024.parquet,1,41,1917,XC246110.wav,boboli,35
train:00001918,train,train-00003-of-00024.parquet,1,42,1918,XC246112.wav,boboli,35
train:00001935,train,train-00003-of-00024.parquet,1,59,1935,XC326730.wav,boboli,35
train:00001952,train,train-00003-of-00024.parquet,1,76,1952,XC163065.wav,bongul,36
train:00001958,train,train-00003-of-00024.parquet,1,82,1958,XC206849.wav,bongul,36
train:00001967,train,train-00003-of-00024.parquet,1,91,1967,XC447324.wav,bongul,36
train:00001973,train,train-00003-of-00024.parquet,1,97,1973,XC152476.wav,brdowl,37
train:00001975,train,train-00003-of-00024.parquet,1,99,1975,XC162851.wav,brdowl,37
train:00002007,train,train-00003-of-00024.parquet,2,31,2007,XC383434.wav,brdowl,37
train:00002010,train,train-00003-of-00024.parquet,2,34,2010,XC387173.wav,brdowl,37
train:00002014,train,train-00003-of-00024.parquet,2,38,2014,XC390825.wav,brdowl,37
train:00002018,train,train-00003-of-00024.parquet,2,42,2018,XC413556.wav,brdowl,37
train:00002030,train,train-00003-of-00024.parquet,2,54,2030,XC451898.wav,brdowl,37
train:00002045,train,train-00003-of-00024.parquet,2,69,2045,XC167902.wav,brebla,38
train:00002063,train,train-00003-of-00024.parquet,2,87,2063,XC377880.wav,brebla,38
train:00002066,train,train-00003-of-00024.parquet,2,90,2066,XC390183.wav,brebla,38
train:00002073,train,train-00003-of-00024.parquet,2,97,2073,XC125091.wav,brespa,39
train:00002079,train,train-00003-of-00024.parquet,3,3,2079,XC125169.wav,brespa,39
train:00002082,train,train-00003-of-00024.parquet,3,6,2082,XC125176.wav,brespa,39
train:00002090,train,train-00003-of-00024.parquet,3,14,2090,XC147292.wav,brespa,39
train:00002093,train,train-00003-of-00024.parquet,3,17,2093,XC186366.wav,brespa,39
train:00002096,train,train-00003-of-00024.parquet,3,20,2096,XC186399.wav,brespa,39
train:00002134,train,train-00003-of-00024.parquet,3,58,2134,XC135503.wav,brncre,40
train:00002146,train,train-00003-of-00024.parquet,3,70,2146,XC212528.wav,brncre,40
train:00002148,train,train-00003-of-00024.parquet,3,72,2148,XC244350.wav,brncre,40
train:00002153,train,train-00003-of-00024.parquet,3,77,2153,XC267986.wav,brncre,40
train:00002170,train,train-00003-of-00024.parquet,3,94,2170,XC354508.wav,brncre,40
train:00002180,train,train-00003-of-00024.parquet,4,4,2180,XC440573.wav,brncre,40
train:00002200,train,train-00003-of-00024.parquet,4,24,2200,XC139932.wav,brnthr,41
train:00002206,train,train-00003-of-00024.parquet,4,30,2206,XC167821.wav,brnthr,41
train:00002235,train,train-00003-of-00024.parquet,4,59,2235,XC370857.wav,brnthr,41
train:00002248,train,train-00003-of-00024.parquet,4,72,2248,XC420604.wav,brnthr,41
train:00002249,train,train-00003-of-00024.parquet,4,73,2249,XC425944.wav,brnthr,41
train:00002250,train,train-00003-of-00024.parquet,4,74,2250,XC451865.wav,brnthr,41
train:00002252,train,train-00003-of-00024.parquet,4,76,2252,XC467806.wav,brnthr,41
train:00002261,train,train-00003-of-00024.parquet,4,85,2261,XC132821.wav,brthum,42
train:00002283,train,train-00003-of-00024.parquet,5,7,2283,XC132850.wav,brthum,42
train:00002293,train,train-00003-of-00024.parquet,5,17,2293,XC132886.wav,brthum,42
train:00002308,train,train-00003-of-00024.parquet,5,32,2308,XC132910.wav,brthum,42
train:00002310,train,train-00003-of-00024.parquet,5,34,2310,XC132913.wav,brthum,42
train:00002325,train,train-00003-of-00024.parquet,5,49,2325,XC321732.wav,brthum,42
train:00002329,train,train-00003-of-00024.parquet,5,53,2329,XC331690.wav,brthum,42
train:00002340,train,train-00003-of-00024.parquet,5,64,2340,XC492246.wav,brthum,42
train:00002349,train,train-00003-of-00024.parquet,5,73,2349,XC143934.wav,brwhaw,43
train:00002373,train,train-00004-of-00024.parquet,0,5,2373,XC333307.wav,brwhaw,43
train:00002378,train,train-00004-of-00024.parquet,0,10,2378,XC407152.wav,brwhaw,43
train:00002380,train,train-00004-of-00024.parquet,0,12,2380,XC420965.wav,brwhaw,43
train:00002387,train,train-00004-of-00024.parquet,0,19,2387,XC479500.wav,brwhaw,43
train:00002401,train,train-00004-of-00024.parquet,0,33,2401,XC178552.wav,btbwar,44
train:00002404,train,train-00004-of-00024.parquet,0,36,2404,XC217976.wav,btbwar,44
train:00002412,train,train-00004-of-00024.parquet,0,44,2412,XC316009.wav,btbwar,44
train:00002425,train,train-00004-of-00024.parquet,0,57,2425,XC413188.wav,btbwar,44
train:00002438,train,train-00004-of-00024.parquet,0,70,2438,XC486857.wav,btbwar,44
train:00002440,train,train-00004-of-00024.parquet,0,72,2440,XC487497.wav,btbwar,44
train:00002452,train,train-00004-of-00024.parquet,0,84,2452,XC135496.wav,btnwar,45
train:00002461,train,train-00004-of-00024.parquet,0,93,2461,XC173261.wav,btnwar,45
train:00002462,train,train-00004-of-00024.parquet,0,94,2462,XC173263.wav,btnwar,45
train:00002481,train,train-00004-of-00024.parquet,1,13,2481,XC210839.wav,btnwar,45
train:00002501,train,train-00004-of-00024.parquet,1,33,2501,XC382123.wav,btnwar,45
train:00002510,train,train-00004-of-00024.parquet,1,42,2510,XC501262.wav,btnwar,45
train:00002519,train,train-00004-of-00024.parquet,1,51,2519,XC153443.wav,btywar,46
train:00002521,train,train-00004-of-00024.parquet,1,53,2521,XC153475.wav,btywar,46
train:00002536,train,train-00004-of-00024.parquet,1,68,2536,XC302573.wav,btywar,46
train:00002552,train,train-00004-of-00024.parquet,1,84,2552,XC364283.wav,btywar,46
train:00002553,train,train-00004-of-00024.parquet,1,85,2553,XC365063.wav,btywar,46
train:00002576,train,train-00004-of-00024.parquet,2,8,2576,XC475318.wav,btywar,46
train:00002580,train,train-00004-of-00024.parquet,2,12,2580,XC485983.wav,btywar,46
train:00002588,train,train-00004-of-00024.parquet,2,20,2588,XC211350.wav,buffle,47
train:00002601,train,train-00004-of-00024.parquet,2,33,2601,XC147059.wav,buggna,48
train:00002624,train,train-00004-of-00024.parquet,2,56,2624,XC263483.wav,buggna,48
train:00002629,train,train-00004-of-00024.parquet,2,61,2629,XC291618.wav,buggna,48
train:00002630,train,train-00004-of-00024.parquet,2,62,2630,XC313464.wav,buggna,48
train:00002635,train,train-00004-of-00024.parquet,2,67,2635,XC315279.wav,buggna,48
train:00002647,train,train-00004-of-00024.parquet,2,79,2647,XC389960.wav,buggna,48
train:00002653,train,train-00004-of-00024.parquet,2,85,2653,XC417992.wav,buggna,48
train:00002675,train,train-00004-of-00024.parquet,3,7,2675,XC190058.wav,buhvir,49
train:00002677,train,train-00004-of-00024.parquet,3,9,2677,XC190060.wav,buhvir,49
train:00002693,train,train-00004-of-00024.parquet,3,25,2693,XC314839.wav,buhvir,49
train:00002694,train,train-00004-of-00024.parquet,3,26,2694,XC320846.wav,buhvir,49
train:00002711,train,train-00004-of-00024.parquet,3,43,2711,XC413367.wav,buhvir,49
train:00002723,train,train-00004-of-00024.parquet,3,55,2723,XC501257.wav,buhvir,49
train:00002737,train,train-00004-of-00024.parquet,3,69,2737,XC184962.wav,bulori,50
train:00002763,train,train-00004-of-00024.parquet,3,95,2763,XC256971.wav,bulori,50
train:00002776,train,train-00004-of-00024.parquet,4,8,2776,XC259620.wav,bulori,50
train:00002784,train,train-00004-of-00024.parquet,4,16,2784,XC261339.wav,bulori,50
train:00002788,train,train-00004-of-00024.parquet,4,20,2788,XC261350.wav,bulori,50
train:00002797,train,train-00004-of-00024.parquet,4,29,2797,XC263353.wav,bulori,50
train:00002807,train,train-00004-of-00024.parquet,4,39,2807,XC308762.wav,bulori,50
train:00002814,train,train-00004-of-00024.parquet,4,46,2814,XC440254.wav,bulori,50
train:00002817,train,train-00004-of-00024.parquet,4,49,2817,XC482281.wav,bulori,50
train:00002825,train,train-00004-of-00024.parquet,4,57,2825,XC149390.wav,bushti,51
train:00002827,train,train-00004-of-00024.parquet,4,59,2827,XC149392.wav,bushti,51
train:00002832,train,train-00004-of-00024.parquet,4,64,2832,XC149399.wav,bushti,51
train:00002845,train,train-00004-of-00024.parquet,4,77,2845,XC266321.wav,bushti,51
train:00002853,train,train-00004-of-00024.parquet,4,85,2853,XC290043.wav,bushti,51
train:00002869,train,train-00004-of-00024.parquet,5,1,2869,XC350684.wav,bushti,51
train:00002878,train,train-00004-of-00024.parquet,5,10,2878,XC390185.wav,bushti,51
train:00002879,train,train-00004-of-00024.parquet,5,11,2879,XC391566.wav,bushti,51
train:00002900,train,train-00004-of-00024.parquet,5,32,2900,XC450764.wav,bushti,51
train:00002905,train,train-00004-of-00024.parquet,5,37,2905,XC130513.wav,buwtea,52
train:00002915,train,train-00004-of-00024.parquet,5,47,2915,XC173322.wav,buwtea,52
train:00002941,train,train-00004-of-00024.parquet,5,73,2941,XC313877.wav,buwwar,53
train:00002961,train,train-00005-of-00024.parquet,0,1,2961,XC418657.wav,buwwar,53
train:00002962,train,train-00005-of-00024.parquet,0,2,2962,XC420886.wav,buwwar,53
train:00002965,train,train-00005-of-00024.parquet,0,5,2965,XC444716.wav,buwwar,53
train:00002979,train,train-00005-of-00024.parquet,0,19,2979,XC166585.wav,cacwre,54
train:00002986,train,train-00005-of-00024.parquet,0,26,2986,XC279629.wav,cacwre,54
train:00002990,train,train-00005-of-00024.parquet,0,30,2990,XC289178.wav,cacwre,54
train:00002994,train,train-00005-of-00024.parquet,0,34,2994,XC324039.wav,cacwre,54
train:00003007,train,train-00005-of-00024.parquet,0,47,3007,XC359373.wav,cacwre,54
train:00003013,train,train-00005-of-00024.parquet,0,53,3013,XC359393.wav,cacwre,54
train:00003017,train,train-00005-of-00024.parquet,0,57,3017,XC371090.wav,cacwre,54
train:00003020,train,train-00005-of-00024.parquet,0,60,3020,XC381884.wav,cacwre,54
train:00003056,train,train-00005-of-00024.parquet,0,96,3056,XC139914.wav,calgul,55
train:00003058,train,train-00005-of-00024.parquet,0,98,3058,XC161029.wav,calgul,55
train:00003080,train,train-00005-of-00024.parquet,1,20,3080,XC362780.wav,calgul,55
train:00003095,train,train-00005-of-00024.parquet,1,35,3095,XC153487.wav,calqua,56
train:00003102,train,train-00005-of-00024.parquet,1,42,3102,XC283730.wav,calqua,56
train:00003116,train,train-00005-of-00024.parquet,1,56,3116,XC396621.wav,calqua,56
train:00003120,train,train-00005-of-00024.parquet,1,60,3120,XC430795.wav,calqua,56
train:00003126,train,train-00005-of-00024.parquet,1,66,3126,XC481137.wav,calqua,56
train:00003145,train,train-00005-of-00024.parquet,1,85,3145,XC176257.wav,camwar,57
train:00003163,train,train-00005-of-00024.parquet,2,3,3163,XC417142.wav,camwar,57
train:00003164,train,train-00005-of-00024.parquet,2,4,3164,XC418094.wav,camwar,57
train:00003167,train,train-00005-of-00024.parquet,2,7,3167,XC451608.wav,camwar,57
train:00003174,train,train-00005-of-00024.parquet,2,14,3174,XC132349.wav,cangoo,58
train:00003175,train,train-00005-of-00024.parquet,2,15,3175,XC137764.wav,cangoo,58
